,0,1,2
0,0.3321304829447953,-0.3136958816481014,0.0
1,1.85994135533721,0.29029569947201533,0.0
2,-0.8111406402974211,-0.6543122501060671,0.0
3,-0.12562648288708925,-0.2533324939393561,0.0
4,0.340796756608849,0.11817799135834395,0.0
5,1.2070470107792692,0.30135288523448234,0.0
6,0.10099026368904758,-0.14705342299045795,0.0
7,0.27694969172064143,-0.025343448235366522,0.0
8,-0.17028135892561472,-0.39082458749238363,0.0
9,-0.7088994636204315,-0.268447591419104,0.0
10,0.5425034342154993,0.737519934593121,0.0
11,-0.6159969669373467,-0.36951828043116797,0.0
12,-1.2071235099169746,-0.8565476686748656,0.0
13,-0.15536259552144188,-0.05357674448527432,0.0
14,1.2195677790172366,-0.014586702225379666,0.0
15,0.31387489126980406,0.05133947159820918,0.0
16,-1.6440610686258592,-0.2513924657365773,0.0
17,0.12976964435630345,0.11598005723893051,0.0
18,0.9979752744910613,-0.006419491346961181,0.0
19,-0.2509112829775285,0.019555535371501842,0.0
20,-1.1786148878585494,-0.085436943585733,0.0
21,1.6191435780423853,0.8411204847470646,0.0
22,-0.3636016703372847,0.016462912432307436,0.0
23,0.6453169953404854,0.4669657146528224,0.0
24,-0.17657443257759403,0.322266240489116,0.0
25,0.32112907322318746,0.2949448835821757,0.0
26,-0.979924712821602,-0.15406022070731396,0.0
27,0.35551545254024663,0.10499824273988669,0.0
28,0.25105167512401855,0.05426957533202111,0.0
29,-0.30107516776932464,0.06246361336957987,0.0
30,-0.29842912407864924,0.07196867583414425,0.0
31,-1.4328145599352917,-0.21002135366606128,0.0
32,-0.33347817705285737,-0.1332176280462634,0.0
33,0.38410927208639256,0.48138553857311833,0.0
34,0.043114678510795326,0.22062606484125769,0.0
35,0.10705581592865085,-0.13802475982662904,0.0
36,-1.0249054308935317,-0.5460720961262993,0.0
37,-0.56839237548046,-0.2500448983871083,0.0
38,-0.4804452217544648,0.06714792141601725,0.0
39,0.04661723405068871,0.08457511110213717,0.0
40,0.7476859841719753,0.47517455537963504,0.0
41,-1.2750822596100957,-0.46043840898176724,0.0
42,1.573588016105384,0.09375650591404622,0.0
43,-0.14933761372425125,-0.3125020136035604,0.0
44,0.8751949333528434,0.4887970001415862,0.0
45,1.0146294084174148,0.3738930639917896,0.0
46,0.8106104002814816,0.17672373343357609,0.0
47,0.5864557295993169,0.08054755733403564,0.0
48,1.4822725099418432,0.4083352088325534,0.0
49,0.33365117165910235,0.0632677722704488,0.0
50,-1.1186400207482303,-0.7431092443857013,0.0
51,0.8045992677711492,0.5151727925280614,0.0
52,1.6132055840889128,0.7168512558755942,0.0
53,-0.6203874934958289,-0.0767822410566324,0.0
54,1.2288272768905721,-0.10175826406057087,0.0
55,0.7520170663685697,-0.22114828949477247,0.0
56,1.585353911072198,0.6373968467753593,0.0
57,0.6660388085110079,0.24620574635198839,0.0
58,-0.12865837726539237,-0.2535202739988539,0.0
59,0.7654315374002172,0.07086927928070269,0.0
60,-0.9125026561848814,-0.33944005400015953,0.0
61,1.100900294250235,0.2364739761706241,0.0
62,-0.12419666847196673,0.12533466346284977,0.0
63,1.5348888946378536,0.5254159744462252,0.0
64,0.33819332408012165,-0.06091157177740475,0.0
65,0.4475768287722083,0.3011080111195408,0.0
66,0.02641936336771148,0.16241754035429729,0.0
